"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-25","88","97","78"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-26","89","98","80"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-27","86","92","78"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-28","84","94","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-29","81","92","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-30","79","91","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-07-31","78","90","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-01","74","77","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-02","75","89","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-03","82","95","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-04","73","84","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-05","79","95","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-06","77","82","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-07","74","85","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-08","76","86","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-09","78","88","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-10","81","91","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-11","80","89","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-12","76","79","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-13","75","84","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-14","76","86","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-15","78","90","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-16","79","90","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-17","80","91","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-18","81","93","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-19","86","98","76"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-20","88","98","79"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-21","86","93","78"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-22","84","90","78"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-23","78","86","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-24","74","86","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-25","75","84","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-26","77","87","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-27","78","90","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-28","77","88","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-29","73","86","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-30","73","88","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-08-31","74","87","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-01","73","87","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-02","76","87","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-03","79","93","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-04","84","95","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-05","78","80","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-06","65","79","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-07","68","84","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-08","73","86","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-09","72","86","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-10","73","84","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-11","71","87","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-12","67","80","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-13","71","88","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-14","74","91","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-15","80","91","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-16","82","93","73"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-17","77","81","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-18","73","86","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-19","78","93","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-20","85","95","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-21","85","94","77"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-22","83","92","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-23","80","92","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-24","80","91","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-25","80","89","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-26","73","76","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-27","65","67","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-28","66","76","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-29","67","83","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-09-30","69","82","55"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-01","71","82","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-02","75","87","63"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-03","76","77","73"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-04","73","74","69"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-05","73","82","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-06","77","86","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-07","74","80","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-08","68","83","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-09","71","89","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-10","60","67","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-11","53","69","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-12","62","82","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-13","75","88","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-14","80","90","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-15","65","69","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-16","56","70","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-17","58","72","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-18","62","79","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-19","65","79","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-20","67","79","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-21","72","81","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-22","62","71","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-23","59","76","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-24","57","64","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-25","55","76","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-26","66","83","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-27","50","53","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-28","40","55","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-29","47","68","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-30","55","63","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-10-31","42","50","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-01","50","71","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-02","67","83","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-03","56","57","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-04","57","71","52"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-05","67","80","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-06","51","53","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-07","44","47","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-08","47","57","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-09","44","61","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-10","47","63","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-11","51","56","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-12","55","58","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-13","52","62","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-14","58","63","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-15","59","68","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-16","50","67","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-17","66","83","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-18","64","75","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-19","45","60","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-20","51","65","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-21","54","62","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-22","38","48","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-23","45","67","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-24","59","77","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-25","60","67","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-26","49","67","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-27","59","74","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-28","63","72","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-29","57","59","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-11-30","52","61","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-01","48","61","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-02","53","69","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-03","56","73","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-04","68","78","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-05","44","47","35"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-06","42","56","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-07","33","37","22"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-08","29","45","17"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-09","39","56","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-10","44","65","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-11","52","69","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-12","44","49","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-13","46","67","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-14","45","49","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-15","42","51","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-16","47","62","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-17","47","48","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-18","47","52","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-19","52","56","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-20","53","56","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-21","57","69","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-22","40","44","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-23","31","35","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-24","33","38","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-25","31","37","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-26","32","36","20"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-27","23","31","17"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-28","31","39","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-29","35","45","23"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-30","31","40","22"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2017-12-31","20","23","11"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-01","11","19","3"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-02","17","25","14"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-03","25","39","15"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-04","26","39","16"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-05","33","52","21"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-06","33","50","19"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-07","41","45","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-08","40","53","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-09","38","45","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-10","48","61","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-11","46","57","19"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-12","21","33","13"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-13","25","33","20"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-14","33","46","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-15","34","39","11"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-16","13","19","5"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-17","15","31","6"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-18","30","49","18"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-19","40","57","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-20","55","70","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-21","62","72","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-22","50","60","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-23","40","53","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-24","41","58","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-25","51","67","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-26","54","61","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-27","51","60","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-28","42","63","23"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-29","35","40","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-30","35","56","21"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-01-31","53","67","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-01","47","50","24"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-02","31","47","21"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-03","40","51","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-04","37","41","16"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-05","21","38","12"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-06","27","30","18"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-07","28","43","17"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-08","37","61","22"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-09","51","66","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-10","31","38","21"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-11","24","34","20"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-12","26","45","11"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-13","39","52","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-14","51","69","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-15","67","82","57"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-16","52","57","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-17","44","61","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-18","46","62","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-19","63","72","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-20","52","70","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-21","28","31","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-22","33","40","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-23","39","42","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-24","43","56","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-25","42","60","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-26","51","67","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-27","54","61","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-02-28","59","72","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-01","55","61","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-02","49","66","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-03","55","70","44"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-04","57","61","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-05","58","65","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-06","48","60","34"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-07","39","55","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-08","42","59","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-09","56","71","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-10","57","76","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-11","53","55","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-12","43","53","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-13","42","59","26"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-14","46","66","28"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-15","61","77","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-16","68","78","54"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-17","54","62","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-18","54","67","43"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-19","54","58","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-20","48","58","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-21","47","63","33"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-22","56","77","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-23","66","73","61"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-24","68","75","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-25","50","59","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-26","59","69","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-27","56","60","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-28","49","60","45"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-29","53","59","41"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-30","50","64","40"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-03-31","59","75","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-01","44","46","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-02","35","60","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-03","59","72","38"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-04","41","54","29"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-05","51","64","39"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-06","52","56","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-07","35","48","25"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-08","41","51","30"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-09","47","64","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-10","48","67","32"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-11","65","82","56"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-12","72","83","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-13","74","80","53"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-14","49","53","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-15","40","54","31"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-16","43","63","27"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-17","63","86","46"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-18","69","74","42"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-19","51","62","36"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-20","54","68","37"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-21","54","57","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-22","50","55","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-23","60","75","50"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-24","65","81","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-25","57","60","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-26","53","67","47"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-27","61","75","48"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-28","65","80","49"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-29","66","78","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-04-30","70","83","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-01","73","79","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-02","75","82","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-03","71","77","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-04","68","74","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-05","68","85","51"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-06","76","90","58"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-07","75","90","59"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-08","80","92","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-09","82","92","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-10","80","87","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-11","78","87","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-12","79","87","74"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-13","80","90","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-14","82","91","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-15","75","81","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-16","74","82","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-17","74","88","62"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-18","77","88","65"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-19","78","92","71"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-20","74","79","66"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-21","72","85","60"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-22","77","90","64"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-23","77","89","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-24","76","89","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-25","78","87","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-26","79","93","67"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-27","81","92","70"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-28","81","92","68"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-29","82","93","72"
"USW00013968","TULSA INTERNATIONAL AIRPORT, OK US","2018-05-30","79","93","66"
